"מק""ט חלופי","תיאור פריט","דגם","צבע","מידה","מחלקה","מחיר מכירה","מחירון 1","סה""כ מלאי","ראשי","מכולה וינגייט","רמת גן","ספורט & מור רמלה","WIX","קוד דגם","קבוצה","פריט","ברקוד"
"1A6295000L","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון גבר","","L","ביגוד","1,699.00","1699","1","1","","","","","1A62950","673- ב.ים מקצועי גבר","3468335207223","3468335207223"
"1A6295000XL","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון גבר","","XL","ביגוד","1,699.00","1699","","","","","","","1A62950","673- ב.ים מקצועי גבר","3468335207230","3468335207230"
"1A6305000S","חליפת תריאטלון גבר","חליפת תריאטלון גבר","","S","ביגוד","1,100.00","1100","1","1","","","","","1A63050","673- ב.ים מקצועי גבר","3468335207247","3468335207247"
"1A6305000M","חליפת תריאטלון גבר","חליפת תריאטלון גבר","","M","ביגוד","1,100.00","1100","","","","","","","1A63050","673- ב.ים מקצועי גבר","3468335207254","3468335207254"
"1A6305000L","חליפת תריאטלון גבר","חליפת תריאטלון גבר","","L","ביגוד","1,100.00","1100","","","","","","","1A63050","673- ב.ים מקצועי גבר","3468335207261","3468335207261"
"1A6305000XL","חליפת תריאטלון גבר","חליפת תריאטלון גבר","","XL","ביגוד","1,100.00","1100","1","1","","","","","1A63050","673- ב.ים מקצועי גבר","3468335207278","3468335207278"
"1A6315000XS","W TRIWETSUIT SL","W TRIWETSUIT SLEEVLESS BLACK","","XS","ביגוד","1,100.00","1100","1","1","","","","","1A63150","672- ב.ים מקצועי נשים","3468335207285","3468335207285"
"1A6315000S","W TRIWETSUIT SL","W TRIWETSUIT SLEEVLESS BLACK","","S","ביגוד","1,100.00","1100","","","","","","","1A63150","672- ב.ים מקצועי נשים","3468335207292","3468335207292"
"1A6315000M","W TRIWETSUIT SL","W TRIWETSUIT SLEEVLESS BLACK","","M","ביגוד","1,100.00","1100","2","2","","","","","1A63150","672- ב.ים מקצועי נשים","3468335207308","3468335207308"
"1A6315000L","W TRIWETSUIT SL","W TRIWETSUIT SLEEVLESS BLACK","","L","ביגוד","1,100.00","1100","","","","","","","1A63150","672- ב.ים מקצועי נשים","3468335207315","3468335207315"
"1A6325000XS","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון נשים","","XS","ביגוד","2,200.00","2200","1","1","","","","","1A63250","672- ב.ים מקצועי נשים","3468335207322","3468335207322"
"1A6325000S","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון נשים","","S","ביגוד","2,200.00","2200","","","","","","","1A63250","672- ב.ים מקצועי נשים","3468335207339","3468335207339"
"1A6325000M","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון נשים","","M","ביגוד","2,200.00","2200","","","","","","","1A63250","672- ב.ים מקצועי נשים","3468335207346","3468335207346"
"1A6325000L","חליפת תריאטלון קרבון","חליפת תריאטלון קרבון נשים","","L","ביגוד","2,200.00","2200","","","","","","","1A63250","672- ב.ים מקצועי נשים","3468335207353","3468335207353"
"1D1415300L","W CARBON COMPRE","W CARBON COMPRESSION LONG SLEEVE","","L","ביגוד","599.00","599","","","","","","","1D14153","672- ב.ים מקצועי נשים","3468335235783","3468335235783"
"1D21461/S","M PERFORMANCE T","M PERFORMANCE T-SHIRT BASIC","","S","ביגוד","120.00","120","","","","","","","1D21461","673- ב.ים מקצועי גבר","3468335286907","3468335286907"
"1D21461/M","M PERFORMANCE T","M PERFORMANCE T-SHIRT BASIC","","M","ביגוד","120.00","120","","","","","","","1D21461","673- ב.ים מקצועי גבר","3468335286914","3468335286914"
"1D21461/L","M PERFORMANCE T","M PERFORMANCE T-SHIRT BASIC","","L","ביגוד","120.00","120","","","","","","","1D21461","673- ב.ים מקצועי גבר","3468335286921","3468335286921"
"1D21461/XL","M PERFORMANCE T","M PERFORMANCE T-SHIRT BASIC","","XL","ביגוד","120.00","120","","","","","","","1D21461","673- ב.ים מקצועי גבר","3468335286938","3468335286938"
"1E03211/TU","משקפת קוברה אולטרה מ","משקפת קוברה אולטרה מראה לבן/שחור","","Os","ציוד","239.90","239.9","","","","","","","1E03211","(14502)אביזרי שחיה","3468335288635","3468335288635"
"1E03255000","משקפת קוברה אולטרה","משקפת קוברה אולטרה","","Os","ציוד","239.90","239.9","","","","","","","1E03255","(14502)אביזרי שחיה","3468335288642","3468335288642"
"1E03266000","משקפת קוברה אולטרה","משקפת קוברה אולטרה","","Os","ציוד","239.90","239.9","","","","","","","1E03266","(14502)אביזרי שחיה","3468335288659","3468335288659"
"1E03299000","משקפת קוברה אולטרה","משקפת קוברה אולטרה","","Os","ציוד","239.90","239.9","","","","","","","1E03299","(14502)אביזרי שחיה","3468335288666","3468335288666"
"1E03310000","משקפת קוברה אולטרה כ","משקפת תחרותית ארנה קוברה Cobra Ultra","10","Os","ציוד","219.90","219.9","","","","","","","1E033","משקפות","3468335288673","3468335288673"
"1E03340000","משקפת קוברה אולטרה","משקפת קוברה אולטרה","","Os","ציוד","219.90","219.9","","","","","","","1E03340","(14502)אביזרי שחיה","3468335288680","3468335288680"
"1E03350000","משקפת קוברה אולטרה ש","משקפת קוברה אולטרה שחור/שחור","50","","ציוד","219.90","219.9","","","","","","","1E03350","משקפות","3468335288697","3468335288697"
"1E19217000","משקפת IMAX 3-שקוף/כח","משקפת IMAX 3-שקוף/כחול","17","","ציוד","119.90","119.9","","","","","","","1E19217","משקפות","3468335288741","3468335288741"
"1E19251000","משקפת IMAX 3-שחור/שק","משקפת IMAX 3-שחור/שקוף","","Os","ציוד","119.90","119.9","","","","","","","1E19251","(14502)אביזרי שחיה","3468335288758","3468335288758"
"1E19256000","משקפת IMAX 3-שחור/שח","משקפת IMAX 3-שחור/שחור","","Os","ציוד","119.90","119.9","","","","","","","1E19256","(14502)אביזרי שחיה","3468335288765","3468335288765"
"1E19356000","משקפת ORBIT שחור/שחו","משקפת ORBIT שחור/שחור","","Os","ציוד","49.90","49.9","","","","","","","1E19356","(14502)אביזרי שחיה","3468335288826","3468335288826"
"1E19553000","תיק FAST TRI FLUE YE","תיק FAST TRI FLUE YELLOW","","Os","ציוד","499.00","499","","","","","","","1E19553","00113 תיקים","3468335288864","3468335288864"
"1E19653000","תיק FAST DRY BACKPAC","תיק FAST DRY BACKPACK -FLUE YELLOW","","Os","ציוד","199.00","199","","","","","","","1E19653","00113 תיקים","3468335288871","3468335288871"
"AR1E207550038/39","סנפיר מקצועי שחור","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","55","38/39","ציוד","229.90","229.896","","","","","","","1E207","ציוד אימונים","3468335293011","3468335293011"
"AR1E207550040/41","סנפיר מקצועי שחור","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","55","40/41","ציוד","229.99","229.9938","","","","","","","1E207","ציוד אימונים","3468335293028","3468335293028"
"AR1E207550042/43","סנפיר מקצועי שחור","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","55","42/43","ציוד","230.01","230.0076","","","","","","","1E207","ציוד אימונים","3468335293035","3468335293035"
"AR1E207550044/45","סנפיר מקצועי שחור","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","55","44/45","ציוד","230.01","230.0076","","","","","","","1E207","ציוד אימונים","3468335293042","3468335293042"
"AR1E207550046/47","סנפיר מקצועי שחור","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","55","46/47","ציוד","230.01","230.0076","1","","","1","","","1E207","ציוד אימונים","3468335293059","3468335293059"
"AR1E207650038/39","POWERFIN PRO AC","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","65","38/39","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293066","3468335293066"
"AR1E207650040/41","POWERFIN PRO AC","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","65","40/41","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293073","3468335293073"
"AR1E207650042/43","POWERFIN PRO AC","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","65","42/43","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293080","3468335293080"
"AR1E207650044/45","POWERFIN PRO AC","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","65","44/45","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293097","3468335293097"
"AR1E207650046/47","POWERFIN PRO AC","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","65","46/47","ציוד","220.00","219.9955","-1","","","-1","","","1E207","ציוד אימונים","3468335293103","3468335293103"
"1E207950038/39","סנפיר מקצועי ורוד","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","95","38/39","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293110","3468335293110"
"1E207950040/41","סנפיר מקצועי ורוד","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","95","40/41","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293127","3468335293127"
"1E207950042/43","סנפיר מקצועי ורוד","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","95","42/43","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293134","3468335293134"
"1E207950044/45","סנפיר מקצועי ורוד","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","95","44/45","ציוד","220.00","219.9955","","","","","","","1E207","ציוד אימונים","3468335293141","3468335293141"
"1E207950046/47","סנפיר מקצועי ורוד","סנפירים אימונים (זומרס) מקצועי Powerfin Pro","95","46/47","ציוד","220.00","219.9955","-1","-1","","","","","1E207","ציוד אימונים","3468335293158","3468335293158"
"AR9166277000","CLASSIC SILICON","כובע שחייה סיליקון CLASSIC SILICONE","77","Os","ציוד","34.90","34.9","","","","","","","91662","כובעי ים","3468335299150","3468335299150"
"AR9233816000","משקפת ספיידר נוער אר","משקפת ילדים spider","16","Os","ציוד","79.90","79.9","292","23","","","268","1","92338","משקפות","3468335299280","3468335299280"
"1A645980030","W CARBON AIR FB","W CARBON AIR FBSLCB","","30","ביגוד","1,390.00","1390","","","","","","","1A64598","672- ב.ים מקצועי נשים","3468335307244","3468335307244"
"1A645980032","W CARBON AIR FB","W CARBON AIR FBSLCB","","32","ביגוד","1,390.00","1390","","","","","","","1A64598","672- ב.ים מקצועי נשים","3468335307251","3468335307251"
"1A645980034","W CARBON AIR FB","W CARBON AIR FBSLCB","","34","ביגוד","1,390.00","1390","","","","","","","1A64598","672- ב.ים מקצועי נשים","3468335307268","3468335307268"
"1A646880034","W CARBON AIR FB","W CARBON AIR FBSLOB","","34","ביגוד","1,390.00","1390","","","","","","","1A64688","672- ב.ים מקצועי נשים","3468335307329","3468335307329"
"1A647880060","M CARBON AIR JA","M CARBON AIR JAMMER","","60","ביגוד","990.00","990","","","","","","","1A64788","673- ב.ים מקצועי גבר","3468335307428","3468335307428"
"1A647880065","M CARBON AIR JA","M CARBON AIR JAMMER","","65","ביגוד","990.00","990","","","","","","","1A64788","673- ב.ים מקצועי גבר","3468335307435","3468335307435"
"1A647880070","M CARBON AIR JA","M CARBON AIR JAMMER","","70","ביגוד","990.00","990","","","","","","","1A64788","673- ב.ים מקצועי גבר","3468335307442","3468335307442"
"1A647880075","M CARBON AIR JA","M CARBON AIR JAMMER","","75","ביגוד","990.00","990","","","","","","","1A64788","673- ב.ים מקצועי גבר","3468335307459","3468335307459"
