"מק""ט",תאור,ברקוד,תאור לועזי,סטטוס,טיפוס,לטיפול,יח' קניה/מכירה,משפחת מוצר/קוד מיון,תאור משפחה,פריט מרכז?,ספק מועדף,שם ספק,סרגל מידות,שם סרגל מידות,מחיר מקור לצרכן,מטבע המחירון,מחיר קניה,מטבע קניה,"מחיר בסיס כולל מע""מ",מחיר במחירון POS,"מחיר כולל מע""מ POS",פריט מקביל,מותג11,תאור פרמטר 11 למוצר,דיויזן12,תאור פרמטר 12 למוצר,מגדר13,תאור פרמטר 13 למוצר,עונה/שנה14,תאור פרמטר 14 למוצר,עונה15,תאור פרמטר 15 למוצר,ספורט ענף17,במחסן מחלקה19,קוד מיון אליטל,צבע,תאור צבע,סטטוס בפריוריטי
AR009051605,ARENA MICROFIBER TOWEL,AR009051605,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051605,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,605,HAZEL-BLACK,חדש
AR009051607,ARENA MICROFIBER TOWEL,AR009051607,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051607,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,607,BLUE COSMO-NAVY,חדש
AR009051680,ARENA MICROFIBER TOWEL,AR009051680,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051680,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,680,ARTIC LIME- ROYAL,חדש
AR009051710,ARENA MICROFIBER TOWEL,AR009051710,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051710,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,710,NAVY-WHITE,חדש
AR009051830,ARENA MICROFIBER TOWEL,AR009051830,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051830,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,830,TURQUOISE-PARROT,חדש
AR009051990,ARENA MICROFIBER TOWEL,AR009051990,ARENA MICROFIBER TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,159,שח,7.83,EUR,187.62,134.75,159,009051990,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,990,SHOCKING PINK-VIOLET,חדש
AR009054607,ARENA MICROFIBER GYM TOWEL,AR009054607,ARENA MICROFIBER GYM TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009054607,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,607,BLUE COSMO-NAVY,חדש
AR009054710,ARENA MICROFIBER GYM TOWEL,AR009054710,ARENA MICROFIBER GYM TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009054710,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,710,NAVY-WHITE,חדש
AR009054830,ARENA MICROFIBER GYM TOWEL,AR009054830,ARENA MICROFIBER GYM TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009054830,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,830,TURQUOISE-PARROT,חדש
AR009054990,ARENA MICROFIBER GYM TOWEL,AR009054990,ARENA MICROFIBER GYM TOWEL,פעיל,R,revital_m,יח',00600,690- ארנה שונות+דוגמאות+סטוקים,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009054990,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,990,SHOCKING PINK-VIOLET,חדש
AR009273100,AIR JR MIRROR,AR009273100,AIR JR MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009273100,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,YELLOW_COPPER-PLUM-BRIGHT_CORAL,חדש
AR009273110,AIR JR MIRROR,AR009273110,AIR JR MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,109,שח,5.6,EUR,128.62,92.37,109,009273110,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,SILVER-NAVY-WATER,חדש
AR009274100,THE ONE MASK JR MR,AR009274100,THE ONE MASK JR MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,139,שח,7.16,EUR,164.02,117.8,139,009274100,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,BLUE-WATER-VIOLET,חדש
AR009274110,THE ONE MASK JR MR,AR009274110,THE ONE MASK JR MR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,139,שח,7.16,EUR,164.02,117.8,139,009274110,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,SILVER-SOFT_GREEN-BLUE_COSMO,חדש
AR009275104,ARENA LONG HAIR CAP,AR009275104,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,ASSORTMENT,חדש
AR009275201,ARENA LONG HAIR CAP,AR009275201,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275201,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,201,SHOCKING_PINK-WHITE,חדש
AR009275203,ARENA LONG HAIR CAP,AR009275203,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275203,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,203,BLACK-LIGHT_GREY,חדש
AR009275205,ARENA LONG HAIR CAP,AR009275205,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275205,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,205,NAVY-SEA_FOAM,חדש
AR009275209,ARENA LONG HAIR CAP,AR009275209,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275209,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,209,ASPHALT-PINK,חדש
AR009275210,ARENA LONG HAIR CAP,AR009275210,ARENA LONG HAIR CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.36,EUR,81.42,58.47,69,009275210,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,210,PLUM-WHITE,חדש
AR009276104,ARENA BIG LOGO CAP,AR009276104,ARENA BIG LOGO CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,009276104,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,104,NAVY,חדש
AR009276105,ARENA BIG LOGO CAP,AR009276105,ARENA BIG LOGO CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,009276105,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,105,PLUM,חדש
AR009276125,ARENA BIG LOGO CAP,AR009276125,ARENA BIG LOGO CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,009276125,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,125,ASSORTMENT,חדש
AR009277100,URBAN ACTIVE,AR009277100,URBAN ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,149,שח,7.61,EUR,175.82,126.27,149,009277100,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,BLACK - SAGE - SAGE,חדש
AR009277200,URBAN ACTIVE,AR009277200,URBAN ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,149,שח,7.61,EUR,175.82,126.27,149,009277200,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,NAVY - WHITE - TURQUOISE,חדש
AR009277300,URBAN ACTIVE,AR009277300,URBAN ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,149,שח,7.61,EUR,175.82,126.27,149,009277300,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,300,BLACK - PINK - PINK,חדש
AR009278100,URBAN ACTIVE JUNIOR,AR009278100,URBAN ACTIVE JUNIOR,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,119,שח,5.82,EUR,140.42,100.85,119,009278100,40029,ארנה,11,הנעלה,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,NAVY - NAVY - TURQUOISE,חדש
AR009278200,URBAN ACTIVE JUNIOR,AR009278200,URBAN ACTIVE JUNIOR,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,119,שח,5.82,EUR,140.42,100.85,119,009278200,40029,ארנה,11,הנעלה,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,PINK - BLACK - WHITE,חדש
AR009279100,MARCO ACTIVE,AR009279100,MARCO ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,189,שח,9.4,EUR,223.02,160.17,189,009279100,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,BLACK - WHITE - SAGE,חדש
AR009279110,MARCO ACTIVE,AR009279110,MARCO ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,189,שח,9.4,EUR,223.02,160.17,189,009279110,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,NAVY - WHITE - TURQUOISE,חדש
AR009279120,MARCO ACTIVE,AR009279120,MARCO ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,189,שח,9.4,EUR,223.02,160.17,189,009279120,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,120,LIME - BLACK - WHITE,חדש
AR009279130,MARCO ACTIVE,AR009279130,MARCO ACTIVE,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,189,שח,9.4,EUR,223.02,160.17,189,009279130,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,130,BLACK - PINK - WHITE,חדש
AR009386100,ARENA SHINE CAP,AR009386100,ARENA SHINE CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.58,EUR,81.42,58.47,69,009386100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,ASSORTMENT,קיים
AR009386200,ARENA SHINE CAP,AR009386200,ARENA SHINE CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.58,EUR,81.42,58.47,69,009386200,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,PLUM-VIOLET,חדש
AR009386201,ARENA SHINE CAP,AR009386201,ARENA SHINE CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.58,EUR,81.42,58.47,69,009386201,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,201,FUTURE_DUSK-WATER,חדש
AR009386202,ARENA SHINE CAP,AR009386202,ARENA SHINE CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.58,EUR,81.42,58.47,69,009386202,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,202,BLACK-BLUE,חדש
AR009386203,ARENA SHINE CAP,AR009386203,ARENA SHINE CAP,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,69,שח,3.58,EUR,81.42,58.47,69,009386203,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,203,BLACK-PLUM,חדש
AR009390200,ARENA EARPLUG,AR009390200,ARENA EARPLUG,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009390200,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,BLACK,קיים
AR009390300,ARENA EARPLUG,AR009390300,ARENA EARPLUG,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009390300,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,300,CLEAR,חדש
AR009391100,ARENA NOSE CLIP,AR009391100,ARENA NOSE CLIP,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009391100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,ASSORTMENT,קיים
AR009391200,ARENA NOSE CLIP,AR009391200,ARENA NOSE CLIP,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009391200,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,WHITE,חדש
AR009391300,ARENA NOSE CLIP,AR009391300,ARENA NOSE CLIP,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009391300,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,300,BLACK,חדש
AR009391400,ARENA NOSE CLIP,AR009391400,ARENA NOSE CLIP,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.46,EUR,57.82,41.53,49,009391400,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,400,NAVY,חדש
AR009394201,ARENA EARPLUG JUNIOR,AR009394201,ARENA EARPLUG JUNIOR,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,49,שח,2.24,EUR,57.82,41.53,49,009394201,40029,ארנה,14,ציוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,201,BLACK-WATER,חדש
AR009427100,ARENA SHARM,AR009427100,ARENA SHARM,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,89,שח,4.48,EUR,105.02,75.42,89,009427100,40029,ארנה,11,הנעלה,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,CLEAR,חדש
AR009428100,ARENA SHARM JR,AR009428100,ARENA SHARM JR,פעיל,R,revital_m,יח',00612,הנעלה/כפכפים ארנה,Y,3100310055,ARENA ITALIA SPA,4,יורו ילדים 50<27,79,שח,4.03,EUR,93.22,66.95,79,009428100,40029,ארנה,11,הנעלה,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,CLEAR,חדש
AR009439110,ZOOM X-FIT MIRROR,AR009439110,ZOOM X-FIT MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,009439110,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,SILVER-BLACK-BLACK,חדש
AR009439111,ZOOM X-FIT MIRROR,AR009439111,ZOOM X-FIT MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,009439111,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,111,BLUE-BLUE-BLUE,חדש
AR009439112,ZOOM X-FIT MIRROR,AR009439112,ZOOM X-FIT MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,009439112,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,112,TURQUOISE-WATER-BLACK,חדש
AR009439113,ZOOM X-FIT MIRROR,AR009439113,ZOOM X-FIT MIRROR,פעיל,R,revital_m,יח',00609,משקפות שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,79,שח,4.03,EUR,93.22,66.95,79,009439113,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,113,COPPER-BRIGHT_CORAL-PLUM,חדש
AR009583101,SOFT LATEX II,AR009583101,SOFT LATEX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,009583101,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,101,DARK RASPBERRY,חדש
AR009583119,SOFT LATEX II,AR009583119,SOFT LATEX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,009583119,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,119,WHITE-BLACK,חדש
AR009583120,SOFT LATEX II,AR009583120,SOFT LATEX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,009583120,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,120,ASSORTED,חדש
AR009583159,SOFT LATEX II,AR009583159,SOFT LATEX II,פעיל,R,revital_m,יח',00610,כובעי שחייה ארנה,Y,3100310055,ARENA ITALIA SPA,1,ללא מידות,39,שח,2.01,EUR,46.02,33.05,39,009583159,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,159,BLACK-WHITE,חדש
AR010156400,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,AR010156400,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010156400,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,400,BLACK-TEAM RED,חדש
AR010156500,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,AR010156500,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010156500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK-TEAM BLACK,חדש
AR010156700,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,AR010156700,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010156700,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY-TEAM NAVY,חדש
AR010157400,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,AR010157400,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010157400,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,400,BLACK-TEAM RED,חדש
AR010157500,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,AR010157500,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010157500,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK-TEAM BLACK,חדש
AR010157700,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,AR010157700,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,279,שח,13.88,EUR,329.22,236.44,279,010157700,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY-TEAM NAVY,חדש
AR010161200,MEN'S ARENA SNAKESKIN SWIM JAMMER,AR010161200,MEN'S ARENA SNAKESKIN SWIM JAMMER,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,27,ארנה מקצועי 60-110,239,שח,11.86,EUR,282.02,202.54,239,010161200,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,BLACK-TEAM ROYAL,חדש
