משפחה,ספק מועדף,מקט ספק פרמטר 4,מקט,תיאור פריט,תיאור פריט,צבע,מותג,דויזן,מגדר,עונה/שנה,עונה,מאפיין,ענף ספורט end use,רויאלטיז,מחלקה במחסן,מגה תת קבוצה,סרגל,,מחיר בסיס/מחיר צרכן קטלוגי,סוג חלוקה,מחיר קנייה EUR,קוד מטבע,תקן עלות ₪,קוד מיון אליטל,מחירון 1/סיטונאי קטלוגי,מחירון 2/סיטונאי נטו,מחירון 3/צרכן רשת,מחירון 4/ סיטונאי MGS
00612,3100310055,006875103,AR006875103,MARCO BI,MARCO BI,103,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,159,,8.06,EUR,,UNIT,80,,159,
00611,3100310055,006985100,AR006985100,ARENA FINS ADULT,ARENA FINS ADULT,100,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,199,,10.07,EUR,,UNIT,100,,199,
00611,3100310055,006985130,AR006985130,ARENA FINS ADULT,ARENA FINS ADULT,130,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,007085140,AR007085140,W ARENA WATER PRINTS BIKINI TRIANGLE,W ARENA WATER PRINTS BIKINI TRIANGLE,140,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,209,,10.68,EUR,,UNIT,104,,209,
00600,3100310055,007085340,AR007085340,W ARENA WATER PRINTS BIKINI TRIANGLE,W ARENA WATER PRINTS BIKINI TRIANGLE,340,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,209,,10.68,EUR,,UNIT,104,,209,
00600,3100310055,007085510,AR007085510,W ARENA WATER PRINTS BIKINI TRIANGLE,W ARENA WATER PRINTS BIKINI TRIANGLE,510,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,209,,10.68,EUR,,UNIT,104,,209,
00600,3100310055,007085710,AR007085710,W ARENA WATER PRINTS BIKINI TRIANGLE,W ARENA WATER PRINTS BIKINI TRIANGLE,710,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,209,,10.68,EUR,,UNIT,104,,209,
00600,3100310055,007085860,AR007085860,W ARENA WATER PRINTS BIKINI TRIANGLE,W ARENA WATER PRINTS BIKINI TRIANGLE,860,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,209,,10.68,EUR,,UNIT,104,,209,
00603,3100310055,007365340,AR007365340,W ARENA WATER PRINTS BEACH SHORT,W ARENA WATER PRINTS BEACH SHORT,340,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00603,3100310055,007365510,AR007365510,W ARENA WATER PRINTS BEACH SHORT,W ARENA WATER PRINTS BEACH SHORT,510,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00603,3100310055,007365710,AR007365710,W ARENA WATER PRINTS BEACH SHORT,W ARENA WATER PRINTS BEACH SHORT,710,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00603,3100310055,007365800,AR007365800,W ARENA WATER PRINTS BEACH SHORT,W ARENA WATER PRINTS BEACH SHORT,800,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,169,,8.550000000000001,EUR,,UNIT,84,,169,
00601,3100310055,008139290,AR008139290,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,290,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00601,3100310055,008139500,AR008139500,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00601,3100310055,008139720,AR008139720,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,WOMEN'S ARENA SWIMSUIT MILENA WING BACK,720,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00601,3100310055,008140290,AR008140290,W ARENA SWIMSUIT MILENA WING BACK C CUP,W ARENA SWIMSUIT MILENA WING BACK C CUP,290,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00601,3100310055,008140500,AR008140500,W ARENA SWIMSUIT MILENA WING BACK C CUP,W ARENA SWIMSUIT MILENA WING BACK C CUP,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00601,3100310055,008140720,AR008140720,W ARENA SWIMSUIT MILENA WING BACK C CUP,W ARENA SWIMSUIT MILENA WING BACK C CUP,720,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,319,,16.11,EUR,,UNIT,160,,319,
00609,3100310055,008537200,AR008537200,ARENA 365 GOGGLES MR,ARENA 365 GOGGLES MR,200,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008537201,AR008537201,ARENA 365 GOGGLES MR,ARENA 365 GOGGLES MR,201,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008538205,AR008538205,ARENA 365 GOGGLES JR,ARENA 365 GOGGLES JR,205,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,008538207,AR008538207,ARENA 365 GOGGLES JR,ARENA 365 GOGGLES JR,207,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,008538210,AR008538210,ARENA 365 GOGGLES JR,ARENA 365 GOGGLES JR,210,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,008538211,AR008538211,ARENA 365 GOGGLES JR,ARENA 365 GOGGLES JR,211,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,79,,3.8,EUR,,UNIT,40,,79,
00609,3100310055,008540201,AR008540201,THE ONE PLUS,THE ONE PLUS,201,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008540302,AR008540302,THE ONE PLUS,THE ONE PLUS,302,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008540400,AR008540400,THE ONE PLUS,THE ONE PLUS,400,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008540500,AR008540500,THE ONE PLUS,THE ONE PLUS,500,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.37,EUR,,UNIT,54,,109,
00609,3100310055,008541100,AR008541100,THE ONE PLUS MIRROR,THE ONE PLUS MIRROR,100,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.71,EUR,,UNIT,64,,129,
00609,3100310055,008541200,AR008541200,THE ONE PLUS MIRROR,THE ONE PLUS MIRROR,200,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.71,EUR,,UNIT,64,,129,
00609,3100310055,008541300,AR008541300,THE ONE PLUS MIRROR,THE ONE PLUS MIRROR,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,129,,6.71,EUR,,UNIT,64,,129,
00601,3100310055,008868505,AR008868505,W ARENA SWIMSUIT VICTORIA U BACK SOLID,W ARENA SWIMSUIT VICTORIA U BACK SOLID,505,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,209,,10.74,EUR,,UNIT,104,,209,
00601,3100310055,008868605,AR008868605,W ARENA SWIMSUIT VICTORIA U BACK SOLID,W ARENA SWIMSUIT VICTORIA U BACK SOLID,605,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,209,,10.74,EUR,,UNIT,104,,209,
00601,3100310055,008868700,AR008868700,W ARENA SWIMSUIT VICTORIA U BACK SOLID,W ARENA SWIMSUIT VICTORIA U BACK SOLID,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,209,,10.74,EUR,,UNIT,104,,209,
00602,3100310055,008886155,AR008886155,MEN'S ARENA SOLID SWIM BRIEFS,MEN'S ARENA SOLID SWIM BRIEFS,155,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,149,,7.48,EUR,,UNIT,74,,149,
00602,3100310055,008886665,AR008886665,MEN'S ARENA SOLID SWIM BRIEFS,MEN'S ARENA SOLID SWIM BRIEFS,665,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,149,,7.48,EUR,,UNIT,74,,149,
00602,3100310055,008886788,AR008886788,MEN'S ARENA SOLID SWIM BRIEFS,MEN'S ARENA SOLID SWIM BRIEFS,788,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,149,,7.48,EUR,,UNIT,74,,149,
00602,3100310055,008886850,AR008886850,MEN'S ARENA SOLID SWIM BRIEFS,MEN'S ARENA SOLID SWIM BRIEFS,850,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,149,,7.48,EUR,,UNIT,74,,149,
00611,3100310055,009019510,AR009019510,ARENA ZEPPELIN LIGHT ROBE,ARENA ZEPPELIN LIGHT ROBE,510,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,269,,13.43,EUR,,UNIT,134,,269,
00611,3100310055,009019660,AR009019660,ARENA ZEPPELIN LIGHT ROBE,ARENA ZEPPELIN LIGHT ROBE,660,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,269,,13.43,EUR,,UNIT,134,,269,
00611,3100310055,009019710,AR009019710,ARENA ZEPPELIN LIGHT ROBE,ARENA ZEPPELIN LIGHT ROBE,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,269,,13.43,EUR,,UNIT,134,,269,
00611,3100310055,009019810,AR009019810,ARENA ZEPPELIN LIGHT ROBE,ARENA ZEPPELIN LIGHT ROBE,810,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,269,,13.43,EUR,,UNIT,134,,269,
00611,3100310055,009019990,AR009019990,ARENA ZEPPELIN LIGHT ROBE,ARENA ZEPPELIN LIGHT ROBE,990,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,269,,13.43,EUR,,UNIT,134,,269,
00611,3100310055,009029501,AR009029501,ARENA TEAM STRIPE ROBE,ARENA TEAM STRIPE ROBE,501,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,289,,14.55,EUR,,UNIT,144,,289,
00611,3100310055,009029710,AR009029710,ARENA TEAM STRIPE ROBE,ARENA TEAM STRIPE ROBE,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,289,,14.55,EUR,,UNIT,144,,289,
00611,3100310055,009029810,AR009029810,ARENA TEAM STRIPE ROBE,ARENA TEAM STRIPE ROBE,810,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,289,,14.55,EUR,,UNIT,144,,289,
00611,3100310055,009034206,AR009034206,ARENA COMPACT MICROFIBER ROBE,ARENA COMPACT MICROFIBER ROBE,206,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,009034607,AR009034607,ARENA COMPACT MICROFIBER ROBE,ARENA COMPACT MICROFIBER ROBE,607,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,009034710,AR009034710,ARENA COMPACT MICROFIBER ROBE,ARENA COMPACT MICROFIBER ROBE,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,009034801,AR009034801,ARENA COMPACT MICROFIBER ROBE,ARENA COMPACT MICROFIBER ROBE,801,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,009034910,AR009034910,ARENA COMPACT MICROFIBER ROBE,ARENA COMPACT MICROFIBER ROBE,910,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,009039710,AR009039710,ARENA ZEPPELIN LIGHT JR ROBE,ARENA ZEPPELIN LIGHT JR ROBE,710,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,209,,10.52,EUR,,UNIT,104,,209,
00611,3100310055,009039810,AR009039810,ARENA ZEPPELIN LIGHT JR ROBE,ARENA ZEPPELIN LIGHT JR ROBE,810,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,209,,10.52,EUR,,UNIT,104,,209,
00611,3100310055,009039910,AR009039910,ARENA ZEPPELIN LIGHT JR ROBE,ARENA ZEPPELIN LIGHT JR ROBE,910,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,209,,10.52,EUR,,UNIT,104,,209,
00611,3100310055,009042610,AR009042610,ARENA ZEAL JR ROBE,ARENA ZEAL JR ROBE,610,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,199,,10.07,EUR,,UNIT,100,,199,
00611,3100310055,009042710,AR009042710,ARENA ZEAL JR ROBE,ARENA ZEAL JR ROBE,710,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,009049400,AR009049400,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,400,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049620,AR009049620,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,620,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049650,AR009049650,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,650,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049701,AR009049701,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,701,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049870,AR009049870,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,870,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049881,AR009049881,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,881,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009049901,AR009049901,ARENA JACQUARD TOWEL,ARENA JACQUARD TOWEL,901,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,009051605,AR009051605,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,605,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009051607,AR009051607,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,607,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009051680,AR009051680,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,680,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009051710,AR009051710,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009051830,AR009051830,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,830,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009051990,AR009051990,ARENA MICROFIBER TOWEL,ARENA MICROFIBER TOWEL,990,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,009054607,AR009054607,ARENA MICROFIBER GYM TOWEL,ARENA MICROFIBER GYM TOWEL,607,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00600,3100310055,009054710,AR009054710,ARENA MICROFIBER GYM TOWEL,ARENA MICROFIBER GYM TOWEL,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00600,3100310055,009054830,AR009054830,ARENA MICROFIBER GYM TOWEL,ARENA MICROFIBER GYM TOWEL,830,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00600,3100310055,009054990,AR009054990,ARENA MICROFIBER GYM TOWEL,ARENA MICROFIBER GYM TOWEL,990,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00609,3100310055,009273100,AR009273100,AIR JR MIRROR,AIR JR MIRROR,100,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00609,3100310055,009273110,AR009273110,AIR JR MIRROR,AIR JR MIRROR,110,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,109,,5.6,EUR,,UNIT,54,,109,
00609,3100310055,009274100,AR009274100,THE ONE MASK JR MR,THE ONE MASK JR MR,100,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,139,,7.16,EUR,,UNIT,70,,139,
00609,3100310055,009274110,AR009274110,THE ONE MASK JR MR,THE ONE MASK JR MR,110,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,139,,7.16,EUR,,UNIT,70,,139,
00610,3100310055,009275104,AR009275104,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,104,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009275201,AR009275201,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,201,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009275203,AR009275203,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,203,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009275205,AR009275205,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,205,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009275209,AR009275209,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,209,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009275210,AR009275210,ARENA LONG HAIR CAP,ARENA LONG HAIR CAP,210,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.36,EUR,,UNIT,34,,69,
00610,3100310055,009276104,AR009276104,ARENA BIG LOGO CAP,ARENA BIG LOGO CAP,104,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.24,EUR,,UNIT,24,,49,
00610,3100310055,009276105,AR009276105,ARENA BIG LOGO CAP,ARENA BIG LOGO CAP,105,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.24,EUR,,UNIT,24,,49,
00610,3100310055,009276125,AR009276125,ARENA BIG LOGO CAP,ARENA BIG LOGO CAP,125,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.24,EUR,,UNIT,24,,49,
00612,3100310055,009277100,AR009277100,URBAN ACTIVE,URBAN ACTIVE,100,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,149,,7.61,EUR,,UNIT,74,,149,
00612,3100310055,009277200,AR009277200,URBAN ACTIVE,URBAN ACTIVE,200,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,149,,7.61,EUR,,UNIT,74,,149,
00612,3100310055,009277300,AR009277300,URBAN ACTIVE,URBAN ACTIVE,300,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,149,,7.61,EUR,,UNIT,74,,149,
00612,3100310055,009278100,AR009278100,URBAN ACTIVE JUNIOR,URBAN ACTIVE JUNIOR,100,40029,11,33,SS27,SS,,SWIM,,UNIT,,4,,119,,5.82,EUR,,UNIT,60,,119,
00612,3100310055,009278200,AR009278200,URBAN ACTIVE JUNIOR,URBAN ACTIVE JUNIOR,200,40029,11,33,SS27,SS,,SWIM,,UNIT,,4,,119,,5.82,EUR,,UNIT,60,,119,
00612,3100310055,009279100,AR009279100,MARCO ACTIVE,MARCO ACTIVE,100,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,189,,9.4,EUR,,UNIT,94,,189,
00612,3100310055,009279110,AR009279110,MARCO ACTIVE,MARCO ACTIVE,110,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,189,,9.4,EUR,,UNIT,94,,189,
00612,3100310055,009279120,AR009279120,MARCO ACTIVE,MARCO ACTIVE,120,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,189,,9.4,EUR,,UNIT,94,,189,
00612,3100310055,009279130,AR009279130,MARCO ACTIVE,MARCO ACTIVE,130,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,189,,9.4,EUR,,UNIT,94,,189,
00610,3100310055,009386200,AR009386200,ARENA SHINE CAP,ARENA SHINE CAP,200,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00610,3100310055,009386201,AR009386201,ARENA SHINE CAP,ARENA SHINE CAP,201,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00610,3100310055,009386202,AR009386202,ARENA SHINE CAP,ARENA SHINE CAP,202,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00610,3100310055,009386203,AR009386203,ARENA SHINE CAP,ARENA SHINE CAP,203,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,69,,3.58,EUR,,UNIT,34,,69,
00611,3100310055,009390300,AR009390300,ARENA EARPLUG,ARENA EARPLUG,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.46,EUR,,UNIT,24,,49,
00611,3100310055,009391200,AR009391200,ARENA NOSE CLIP,ARENA NOSE CLIP,200,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.46,EUR,,UNIT,24,,49,
00611,3100310055,009391300,AR009391300,ARENA NOSE CLIP,ARENA NOSE CLIP,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.46,EUR,,UNIT,24,,49,
00611,3100310055,009391400,AR009391400,ARENA NOSE CLIP,ARENA NOSE CLIP,400,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.46,EUR,,UNIT,24,,49,
00611,3100310055,009394201,AR009394201,ARENA EARPLUG JUNIOR,ARENA EARPLUG JUNIOR,201,40029,14,33,SS27,SS,,SWIM,,UNIT,,1,,49,,2.24,EUR,,UNIT,24,,49,
00612,3100310055,009427100,AR009427100,ARENA SHARM,ARENA SHARM,100,40029,11,30,SS27,SS,,SWIM,,UNIT,,4,,89,,4.48,EUR,,UNIT,44,,89,
00612,3100310055,009428100,AR009428100,ARENA SHARM JR,ARENA SHARM JR,100,40029,11,33,SS27,SS,,SWIM,,UNIT,,4,,79,,4.03,EUR,,UNIT,40,,79,
00609,3100310055,009439110,AR009439110,ZOOM X-FIT MIRROR,ZOOM X-FIT MIRROR,110,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,79,,4.03,EUR,,UNIT,40,,79,
00609,3100310055,009439111,AR009439111,ZOOM X-FIT MIRROR,ZOOM X-FIT MIRROR,111,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,79,,4.03,EUR,,UNIT,40,,79,
00609,3100310055,009439112,AR009439112,ZOOM X-FIT MIRROR,ZOOM X-FIT MIRROR,112,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,79,,4.03,EUR,,UNIT,40,,79,
00609,3100310055,009439113,AR009439113,ZOOM X-FIT MIRROR,ZOOM X-FIT MIRROR,113,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,79,,4.03,EUR,,UNIT,40,,79,
00610,3100310055,009583101,AR009583101,SOFT LATEX II,SOFT LATEX II,101,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,39,,2.01,EUR,,UNIT,20,,39,
00610,3100310055,009583119,AR009583119,SOFT LATEX II,SOFT LATEX II,119,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,39,,2.01,EUR,,UNIT,20,,39,
00610,3100310055,009583120,AR009583120,SOFT LATEX II,SOFT LATEX II,120,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,39,,2.01,EUR,,UNIT,20,,39,
00610,3100310055,009583159,AR009583159,SOFT LATEX II,SOFT LATEX II,159,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,39,,2.01,EUR,,UNIT,20,,39,
00601,3100310055,010156400,AR010156400,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,400,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,010156500,AR010156500,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,010156700,AR010156700,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,W ARENA SNAKESKIN SWIMSUIT CHALLENGEBACK,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,010157400,AR010157400,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,400,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,010157500,AR010157500,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,010157700,AR010157700,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,W ARENA SNAKESKIN SWIMSUIT LIGHTDROPBACK,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00603,3100310055,010161200,AR010161200,MEN'S ARENA SNAKESKIN SWIM JAMMER,MEN'S ARENA SNAKESKIN SWIM JAMMER,200,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,239,,11.86,EUR,,UNIT,120,,239,
00603,3100310055,010161400,AR010161400,MEN'S ARENA SNAKESKIN SWIM JAMMER,MEN'S ARENA SNAKESKIN SWIM JAMMER,400,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,239,,11.86,EUR,,UNIT,120,,239,
00603,3100310055,010161500,AR010161500,MEN'S ARENA SNAKESKIN SWIM JAMMER,MEN'S ARENA SNAKESKIN SWIM JAMMER,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,239,,11.86,EUR,,UNIT,120,,239,
00603,3100310055,010161700,AR010161700,MEN'S ARENA SNAKESKIN SWIM JAMMER,MEN'S ARENA SNAKESKIN SWIM JAMMER,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,239,,11.86,EUR,,UNIT,120,,239,
